label,review
0,饭没什么可说的，外送从取餐到送到用了40分钟，实际距离1公里左右，面条类的东西这样还能吃？
0,送来的东西袋子也不记上、都凉了、快递也不行啊
0,连个吸管都没有，而且送来的都凉了
0,配送地点距离餐厅不到2公里，我用2小时40分钟吃上凉了餐（点击取消订单，我打电话给店家，对方座机是空号，无法取消订单）如此强的配送，如此强的服务，从未见过。
0,"1.,十一点订的餐,一点三十才到,2.,12点催单，就说配送中了。,一点二十催单,还配送中。,我单位就在边上走路五分钟的地方,3.,给商家打电话,关机。,4.,送过来之后饼凉了,餐凉了,5.,肘子肉全是大肥肉和青椒,量也小的可怜。,口感我就不说啥了。千万别定"
0,呵呵吧。这配送。简直了。没下次了
0,送餐两个半小时，别的不说了
0,点的中卷，比之前点的小很多，还慢，一个半小时，都凉了
0,全凉了，面都硬了。送的慢可以理解，大冷天没用保温箱还是奇葩的锡纸包装，没法放微波炉。
0,送来东西都已经凉了，凉了味道就不好了，太不靠谱
0,太low，吃不下去，差评差评，好难吃，
0,"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉"
0,"配送能力有限,为什么不使用百度派送"
0,配送员态度太差，送得慢，按正常速度下楼取还一直催，呵呵了？
0,送餐很慢，商家电话打不通，服务真的很差
0,送的超级慢而且巨难吃！
0,点了三样东西，还少送一样
0,良辰告诫众饭友，此家卷饼极其不靠谱，到手拔凉拔凉的，一口咬下去半拉多都是饼！凉了的肘子肉吃起来腻死！最最可恶的是，我九点下单预约十一点四十五送，晚了两个小时！要不是看送餐师傅辛苦，我真想把这破饼扔店家脸上！记住，我叫叶良辰，我叶良辰不是你能惹得起的！请饭友奔走相告。
0,等了接近两个小时，太慢了
0,整体不错，肉少，配菜太多。
0,"好评，必须好评，有点如下:,1，有创意:把肉夹馍的皮去掉，换成煎饼包肉，有创意。,2，量足:图片是两个，实际只有一个，只要吃三个就饱了。,3，便宜:20块钱买个肉夹馍，真值。,4，送餐及时:十一点半订的，说十二点半到，结果一点半就到了。,必须赞!!!"
0,"花了两个半小时送来……卷饼都凉了，真是无语,没见过更差的外卖"
0,送餐员态度特别差
0,十一点半下单，显示十二点四十送达，结果一点半才送到！！
0,肘子卷不好吃，与实物也不一样
0,点过好几次宇宙卷饼了～这次送的是最快的，本来很开森，但是送餐小哥打电话那个态度～我也是醉了
0,送餐太慢。不是一般的慢。11:04下的单，最后13:20才给送到！客户端催单三次没反应，打电话给商家打了两次，光送餐员（177xxxx0056）打电话就打了三次，最开始地点还给送错了！我又告诉他了地点在哪最后才给送到。这时候给送来了都开始上班了，没时间吃饭。强烈不满！！！看在送餐员岁数不大，一直在说对不起的份上，我还是把中间几位数字隐藏了。
0,肘子的那个吃后拉肚子了，孜然肌肉的还不错
0,这送的也太慢了，来了之后基本都是凉的，学校离着五道口几百米，还这么慢，1个多小时啊！感觉不会再爱了。
0,"慢的不行,就是慢,绝对不黑,贼难吃,等了将近2小时,好吃也行啊"
0,一个字，慢
0,太他妈的慢了
0,送饭速度太慢
0,"差劲的很啊，少送不说,，还强制消费。。。想退款，很麻烦的"
0,卷饼和粥送到都已经凉透了
0,等了2个多小时才送来，送来还都是凉的，差评
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
0,这破天气我也理解，但是这速度真的都凉了。。。味道一般
0,尼玛，送了三个小时
0,"快两个小时收到,定的牛肉的,牛肉没有给其他的,以后不定了,不好吃"
0,皮蛋瘦肉粥里没有皮蛋和瘦肉
0,等了100多分钟，送来的时候我都快饿晕了。。。。。
0,菜明显是剩菜，跟之前买的完全不一样
0,送的有点慢，味道很好！
0,"完全不值这个价,一个素菜卷饼15,里面就两根土豆几块洋葱,饼倒是挺大。,再也不来了"
0,盖饭不好吃。还等的海枯石烂了。不点了
0,垃圾食品吃完中毒啦！！！！！！
0,根本就不是肘子肉
0,不值17元！我要的是肘子，里面加了一半鸡肉，不如大街上手抓饼加两块里脊，皮蛋瘦肉粥6元不如早起2.5元的实在
0,11点半点的餐，12点45送到的！！蜗牛都比你们快！！！不会再定了！
0,卷的菜很少，感觉很一般
0,挺不错，就是时间有点长，一个半小时送达
0,一个小时才到，粥也洒了，饼也凉了
0,2个半小时还有啥说的，最后一次
0,"说句实话,确实一般,如果不是因为优惠,20的最后4块钱买的,我真想退货"
0,等了两个半小时才到，不想说什么了
0,尼玛是生的，为了快也不能这样啊！！
0,肥肉太多吃的时候还把嘴唇拿破了
0,买的饼和粥！！！粥居然不给送！！没见过这样的！
0,好吃～不错～速度快！
0,"肉质不新鲜,已经有味道了，不知是不是外卖才这样"
0,"饭真的很一般,米饭质量不行"
0,"11:35下单'14:20送到,想吃的自己掂量掂量时间！"
0,"什么送餐速度，你么13：32订餐，14：36还没送来，打电话问人家答复还让再等半个小时送来，这你么也太霸王了吧，虽然就点一份也不能用这种服务态度对待，就算是免费得外送,人家都是第一时间响应，服务态度实在不敢恭维！！！"
0,送餐速度太恶心了！将近3小时而且没交代！
0,一个小时30分钟才送到，都凉了，味道很一般，再也不订了。
0,差评！！！实在不知道该说什么，事情太复杂，送餐人员一开始就打了一个电话，因为手机静音没有接到，马上就打回去了，结果说已经到别的学校了，好吧，那就等，结果期间又打了三个电话，还是晚了五十分钟送到了，总共等了将近两个小时。送到了也就没什么了，结果取餐的时候，我们还没说什么，送餐人员直接抢白，说因为我一开始没有接电话，他送了一圈饭，最后又回来我们这边。我们都能理解送餐人员的辛苦，可是您态度太不好了吧！说句凶残的话，怪我咯！！总之，任性，就三星！
0,都是大肥肉，吃不了！
0,送外卖的呵呵了，不给送到我给的地址，还让我自己走老远去拿，那我还订外卖干嘛。卷饼还是很好吃的。
0,包装挺好，土豆肉丝卷饼中的肉丝都是肥的，不好吃，土豆丝也一般
0,两个多小时送到，味道一般
0,真她娘的慢，要等两个小时才送到，人都饿死了
0,没有第二次
0,等了2个半小时。。。饭菜还不错
0,米饭太黏，跟盖饭似的，只不过多了点蔬菜，不好吃。还吃乖乖吃卷饼吧！
0,失误难免，，以后请注意。。
0,两个多小时才送到
0,送餐太慢了，粥都凉了，不好喝，土豆肉丝卷饼，全是土豆零星有一点肉丝。。。差评，不建议购买
0,我点得鸡腿！给我送错辣！
0,卖相和图片相差甚远
0,南瓜粥全都洒了，拿到是个空碗
0,"超级不好吃,超级慢,打电话取消还不给我取消,一个多小时才到"
0,送的超级慢，竟然还让我去楼下拿，从来没遇到这样的
0,都打电话确认两次了，跟我说已经取消了，结果还是送了。本着助人为乐的原则，我还是付款了。
0,点的蔬菜肘子卷，里面除了肉就只有几片圆白菜！图片上的豆芽呢？！黄瓜呢？！绿蔬呢？！洋葱呢？！辣白菜呢？！差差差差差评！！！再也不会点第二次。
0,我点的是肘子卷、您给我送的五花肉卷、真心当我吃不出来么？
0,饭居然是甜的！【表示从不吃甜肉】还有股虾丑味！
0,今天真是见识了，如此好的天气，送餐竟然能用了一个半小时。菜品也一般，皮蛋粥太咸了，鸡肉卷里一堆鸡皮，太令人失望了。
0,送餐很慢，饿死了，味道很一般
0,尼玛速度太慢，绝无下次，
0,送餐送了俩小时，饿晕了都，盖饭太难吃了
0,好慢...吃得还不错
0,只吃了一口就扔了，肉有一股子臭味儿，一次管够，最垃圾的一次体验！
0,难吃到无以复加，以后都会绕道，全是洋葱很少肉，太过分了吧
0,吃不了肥肉的最好不要点，有点腻！酱料不多，味道偏淡。
0,太慢太慢，粥就是水做的
0,包装上没少下本，味道有待提高，吃完有些腻
0,"很一般,有点小失望,而且送过来是凉的"
0,不好吃，香菇鸡肉卷，里面全是香菇，几根鸡肉，没有一点青菜，粥的碗那么小。
0,"饼还不错,粥是馊的,直接扔"
0,很油味道一般
0,菜太少了，饼有点厚，酱汁味道浅
0,根本不是肘子肉，只是些瘦肉加肥肉。
0,不知道是送错了还是本来就分量少，我这个大份的，特别小。。
0,"太慢,一个半小时"
0,味道一般，干干巴巴的，吃到最后有点想吐。不过包装不错，看起来很精致干净。总体来讲，不值20元钱。
0,第一次买这家的饼，这家店的肘子卷饼不是一般的差，大还推荐哪，大家不要买了！已经注明要热的了，饼送到了都是凉的了，估计早做好了就等中午送吧，而且一股腐臭味，你们用的什么肉就知道了吧！里面的肉10块里有8块是大肥肉，泥马肘子里有大块的腐臭的肥肉吗？可以投诉吗，百度怎么准入了这家店，真是恶心到家了！
0,两公里送了俩小时
0,"慢,真心慢,真心慢,卷饼还可以,拌饭真心难吃"
0,上帝等的都快饿死了！
0,一个半小时才送到，送餐员态度特别恶劣，差评！！！
0,这个煎饼也是醉了。。。
0,涨价了，越来越不值得
0,今天这个送餐的让我太无语了，电话接通就喊“出来拿外卖”。我30秒不到走出去就没人了，一看外卖在楼道内垃圾桶上放着。永远不会再订这家了，太差劲！！！
0,肥肉太多...
0,无敌慢！！！！！！！昨天2小时，今天依旧2个半小时都，居然还没送到
0,很不愉快的一次点餐
0,"太多肥肉了,口味一般"
0,非一般的慢
0,太咸了，太咸了，太咸了，重要的事情说三遍！
0,送餐太慢，2个小时左右，差评！
0,"皮厚,菜少粥不满"
0,京酱肉丝的还可以，肘子的没有酱，太干了
0,什么情况？不是已经打电话说好了取消订单吗？还给不给退款了？能不能有点信誉
0,太太慢了，
0,买过这么多外卖第一次让我去楼下取的！还显得特别理所应当！一颗星给你都多！！！
0,最崩溃的是时间，近两小时才到，伤不起，味道不难吃，牛肉吃出京酱肉丝的感觉，量中等
0,送餐晚了50分钟，味道也没有第一次定的好吃了，土豆肉丝里边油太多
0,量不是很大，小贵有些油，等了快一个半小时了才来
0,非常难吃啊，非常难吃，特别难吃！
0,送餐也是太慢了，和同事一起定的，结果人家都吃完了，我的还没到！慢就慢了，定的纯素蔬菜拌饭，结果送来蘑菇拌饭，错了不说吧，饭里还有头发！太恶心了，果断没心情吃下去！
0,图片仅供参考
0,建议两个小时前订餐！
0,一般般。。。
0,"9点定的,12点才送到,还只送到楼下,太差了"
0,难吃，快递脾气很大
0,这蔬菜拌饭有点
0,香菇是不是烂了呀
0,鱼香肉丝咸的不得了，而且很干
0,登了100多分钟，送餐用了2个小时
0,一般般，速度太慢，太辣
0,米饭是夹生的，只好把菜吃了，饭扔掉
0,就是有点少。。。
0,东西少，送餐慢
0,"完全送错了啊(,‾᷄꒫‾᷅,)只给我送了一个带肥肉的，我点的是两个，一个鸡肉，一个土豆丝(ㅎ‸ㅎ)"
0,太不好吃了
0,"首先送餐时间过长，十点半左右下的订单，系统显示11:20送达，实际送达时间为12:40,其次，配餐有误，我定的是全素饼送来的是全素饭"
0,等了一小时，感觉量略少，一个女生勉强能吃饱，偏偏我是饭量大的女生
0,汇源果汁没送啊
0,送餐速度过慢，服务人员甚至弄错了位置。
0,送餐太慢了，东西都凉了
0,时间太长，休息日居然90分钟，味道一般
0,"味道好一般,饼厚又硬。。"
0,真是服了，等了将近两个小时才到，送餐的人说什么要下雨了还催我下来拿态度特别差。。
0,两个小时才送到，十二点半下单，两点半才送到。味道极其难吃，饼很厚，而且很多层粘在一起，基本咬不动。饼本身基本占到了一半体积。肉有一多半是全肥的，难以下咽，几乎没有配菜。里面几乎没有酱汁，又干又恶心。吃了一半就扔了。粥又少又凉，不提也罢。这样的店，没尝试过的人真是幸运，不如买包泡面充饥！
0,越来越小了。。。
0,因为楼层很多所以让人去校门口自取，好懒……
0,送餐两个半小时，不能更慢！木耳里有飞虫，无语！
0,送餐非常慢，东西又难吃，没有酱
0,纯素蔬菜拌饭里面为什么会有肉！！！什么叫纯素啊，哎呀，素食主义者受不了了啊！！1！！！
0,都没吃出什么味道，饿死啦。晚了1小时多。
0,卷饼味道很一般很一般，不好吃，但是便宜
0,我的肘子卷变成了香菇卷。皮蛋粥变成了南瓜粥。。不太合适吧....
0,太慢了，等了接近80分钟，都凉了
0,等了200分钟，终于到了！真快！！！！
0,这送外卖的小哥是在梦游么？每次要么我下去了等了半天也看不到人，要么就是和别人聊天去了。你要到了再给我打电话好么，别每次让我等你！！！！
0,都没送到，订单自己完成了
0,实在很一般，干死了，不好吃
0,"饼比肉都厚,还干的要死,一点汁都没有,配送的人话都说不明白"
0,"难吃,不新鲜"
0,"挺好吃的,就是太慢太慢了！！(*>.<*),两个半小时！"
0,他们是自己的送餐员，速度且慢了，两个小时！
0,按错了，还没有送到
0,吃了很多次牛肉蔬菜拌饭，今天明显比以前少很多，不管菜或者饭都差不多之前一半，没吃饱，又去楼下买了份凉皮……
0,木耳非常难吃
0,肘子就是几块猪肉，光有情怀有啥用~
0,"点的牛肉蔬菜,拿回来一看是京酱肉丝……至少解释一下啊,菜还不错"
0,皮太厚，没有菜太腻
0,只给一点点菜，比一份凉菜都少，根本不够，超级差评！没见过比他家给的菜再少的了！以后再也不买他家东西了！
0,送饭太慢了
0,真心太慢了～～～～
0,"菜品也太少了吧,第一次见这么少的"
0,等了两个半小时，客服给处理了半个小时，最后就是默默送过来了，也没给解释一下。为了避免影响好心情，以后是不敢再点了。
0,感觉味道一般
0,额。。。很难吃
0,电话根本打不通只能死等。。。。
0,"卷饼皮是真厚,土豆丝太少了"
0,太难吃了！饼夹生的感觉还咬不动，里面都是大肥肉，咬一口就直接扔了，粥还凑合。
0,卷饼太厚了，不好吃
0,宇宙卷饼是饶了宇宙一圈才送到的吧，等了2个多小时也是醉了。
0,慢成狗了，俩小时，也不解释，说取消就取消了，店大欺客啊
0,香菇鸡肉不太好吃，果汁也太袖珍了吧…不过速度巨快
0,送餐时间太慢太慢，包装倒是很干净，也挺好吃，就是送餐好慢
0,太腻了，而且量少
0,不送餐到手，非让自己取
0,送了将近3个小时，差点饿死
0,味道很不错，不过包装真的是越来越差了，之前高大上的牛皮纸袋也没了。送餐太慢。
0,"定外卖肯定是为了方便,但1个半小时才送到是什么情况,高峰点写着提前1个小时,我提前1个多小时订餐,要是远能早点出来吗,也没超出写的送餐区域吧,要不您就只送附近那一片"
0,就几条肉丝，全是土豆丝，而且有些没熟
0,等了一个半小时。上面标价20，其实也就值几块钱，不知道是商家骗百度补助，还是百度联合商家欺骗消费者，反正很不值，以后不会再买了
0,送餐服务特别差！骗人！明明保安让进大门，就因为懒得进来，所以骗人说不让进！无论东西好吃与否，就看在这个送外卖的人，以后也不会买了，也不会推荐朋友买！什么服务啊！！！太差！！！
0,口感真心一般，下次不买了
0,差差差！时间太久！
0,慢死了，不好吃，百度外卖不靠谱，没意思！两个多小时等待。
0,送餐慢，店家电话永远打不通，虽然味道很好，但是以后也不会再来了
0,里面竟然有大片肥肉皮，说好的鸡肉卷啊。。。
0,我定的6点15，竟然提前一小时送来
0,不太好吃，没味，凉了
0,只有肉菜没放酱料，太干。
0,"说真的,从不给差品,这回真的气到了,虽然知道这家一向很慢,但今天等了两个小时,以后不会再点了,味道再好也不会找这份气受了"
0,"还可以吧,送餐太慢了"
0,快递服务差，提前俩小时订餐，晚了二十分钟，味道一般
0,送餐员素质太低。
0,点了肘子拌饭和一份南瓜粥，送来时没有南瓜粥，打电话说给送过来，这都晚上了，还是没影，不给了就明说，不就6块钱吗
0,十点十五下的单，下午一点才收到，中途催单两次无果，打商家电话竟然故意不接听！！再次拨打过去就占线！！卷饼也越做越差！。。。
0,拜托你们给每个饼涨两块钱多请几位送餐师傅行么，我定了三次饭了，每次都是提前一两个小时订，最早的一次迟到一个小时送过来，你们都是睡醒了午觉吃午饭么
0,太可恶了，不送还接单，催了几百遍都不理客户，从没碰到过这么恩劣的商家
0,1星都是多的，提前订了俩小时都没到
0,巨慢，提前2个小时订也这么慢
0,昨天送的肉丝的大
0,送餐速度太慢10点多下单，最终送到12点半。。。
0,太慢了～～～～～是不是临时杀的猪
0,把中饭送成下午茶，2个小时，这还能算外卖么，已经没有食欲了
0,都送错了，点的两个十元的土豆肉丝饼，结果送来俩八块的青椒土豆饼～送餐的还可屌了，看着就像小混混～
0,九点多顶的，预计11点送达，结果催单了11点才给送，12点半才送过来
0,兩個小時才到，肘子肉糙⋯
0,我买的土豆肉丝，送来却是土豆丝。高价买低价菜。送餐员让我打400客服电话，空号打不进去。就这样吧。
0,点了两份饭，都没有给筷子！！
0,粥还不错，饼太油，都散了
0,慢啊慢！！！十点10定的餐，十二点半不催还不来！服务态度不错就是慢！不饿的就可以慢慢等！蔬菜卷蔬菜太少，全是洋葱！！！包装还行…可有啥用呢？华而不实！
0,"太慢了点吧,将近两个小时,一次郁闷的订单"
0,菜品很一般，理念好，产品没搞好！
0,送餐速度不是一般的慢，而且店家的电话永远打不通，也没法确认送达的具体时间。不会在订了
0,菜少，口味一般
0,送餐很慢很慢，定的很早了还送了一个半小时。定的粥没给送，说给退钱也没给退，一点诚信都没有，同时也遇到过同样状况，不会再来了
0,送餐速度快，就是太难吃
0,送错了三个位置才送到，来的时候粥的盒子压破了，全撒在袋子里了，差评
0,太他妈慢了
0,太慢！！味道一般！！
0,"不好吃,还送的特别慢"
0,饭还不错，但是送餐真的是太太太慢了。。。无语了
0,"两个小时才送到,送餐态度还特别差"
0,难吃又很慢再也不吃了！
0,没有以前好吃了，感觉优惠了以后肉和菜质量不如以前
0,土豆肉丝并没有看到肉丝。。。
0,卷饼没有想象中的大，但肉很多，就是送餐有点慢
0,我只吃到一块牛肉……
0,卷饼一般，就是送的太慢，都晚半个多小时了！
0,只送来了卷饼但是没送粥，打电话一直占线，最起码打了不下十次了，总算通了又让我打另一个电话，又继续不是占线就没人接，终于打通了才把粥给我补上送来，据我下单已经过去快两个小时了
0,卷饼都凉了
0,够久的，以后不会再买了，等了快两个小时。。。
0,卷饼里一个钢丝，希望卖家能注意，生意好了，要更细心才是
0,我承认店家的包装很精致，但是能严谨一些吗？请看好，我定的是【飘香肘子卷】！！！！鸡肉卷怎么解释？？鸡肘子？？？鸡肉味这么浓的肘子我也是第一次吃，电话也没人接！
0,菜量有点少
0,催了两次，等了一个半小时才到，快疯了，难吃死了，以后不会在买
0,快一小时了，饭呢
0,一个卷饼不够，菜和肉很多，可以再额外买个卷饼吗？
0,之前晚归晚，至少还能接受，这可好，11点20订，两个多小时才到，送来了都该上班了，都没有时间吃了，下次不敢订了
0,13:20多才送到，呵呵嗒，强烈要求自取！！
0,送餐实在太慢了，整2个小时，辣菜也不注明，失望
0,我吃过真难吃的没吃过这么难吃的。
0,支付就是一坨屎
0,速度很慢！卷饼很难吃，还20块钱，里面全是肥肉，坑死了！
0,都凉了，不好吃
0,还可以，就是量小点
0,送的有点儿慢，不过还是挺好吃的。
0,稍微有点儿腻，要是再多些菜就好了，不过总体还是很好吃的。
0,米是一块一块的，粥里的南瓜也没熟，
0,"等了一个小时,算少的了"
0,卷饼很好吃，量也足。但是咱这送餐速度真不敢恭维。10点40订的，一点才送到，再晚点可以做下午茶了
0,粥尚可，饼一般
0,牛逼，再晚来一会儿就能当晚饭了。
0,肉好肥，等了一个半小时都凉了，所以肥肉很腻。
0,卷饼的菜和图片上差别太大了…半点黄瓜丝也没有，青椒丝就一根，剩下基本是土豆。淡而无味。再也不买了。
0,等了快俩小时，告诉我把我的单给忘了，送餐速度太差
0,我点的20元的牛肉蔬菜卷，送来的是8元的尖椒土豆丝
0,跟以前吃的，味道差太多了。点的飘香肘子，超级难吃，而且绝对不是肘子那的肉，肥的差不多有一半多，都挑出来扔了。对宇宙卷饼失望了，不会再去吃了。
0,送餐时间有点长
0,"饼厚,肉没味儿,用的是柿子椒而不是尖椒"
0,太少，点的中分比上次的小份还小
0,"太慢了,2个小时多才送到"
0,商家没有给赠送的饮料
0,这皮蛋瘦肉粥没放盐，真心难吃呀
0,送餐速度巨慢，客服态度不好，推来推去让自己联系，人大店电话无人接听。
0,一般，凉的，而且基本上全是饼，很厚，里面的馅没多少，性价比低
0,"有点慢,送来都凉了,而且也不太好吃"
0,"最差的一次订餐体验,送的慢死了,东西也难吃。"
0,看看送餐时间
0,"正面：卷饼味道确实不错；,负面：送餐很慢，订单标注需要送到房间，外卖员非常不耐烦，上来之后竟然还骂骂咧咧，非常恶劣，以后再也不定了，也不会推荐楼上其他人订。"
0,"饼粘糊糊的,里面的还行"
0,订的卷饼送的拌饭，味道还好
0,鱼香肉丝的不好吃
0,香菇鸡肉卷饼不好吃。。。
0,送的太早了也不好
0,等了快四小时。四点一刻订餐，多次催单，八点多到了，还是凉的。卖家送了王老吉。但是吃凉的还是不开心啊。
0,"味道还可以,不过送餐的时间好长"
0,"一般,没我妈妈做的春饼好吃,面饼不好,太干,纯肉太荤"
0,"不好吃,一点味儿没有,肉根本嚼不烂"
0,"一点味道都没有，简直就是白水煮过的蔬菜和肉，点了一个牛肉卷饼，吃着根本不像牛肉，整体味道不如街上的煎饼，皮蛋瘦肉粥就是一小碗粥加了一两块皮蛋，说好的瘦肉呢？？？简直无语！！,差评！！"
0,送到的时候完全凉透了。。。。
0,粥洒了很多，味道一般
0,菜好吃，分量也很好。美中不足的是米饭太硬，口感影响了整体评价。
0,"吃起来不方便...,而且似乎有股异味..,闻起来。"
0,超级差，南瓜粥已变质，馊了
0,用了两个半小时太过分了
0,"1，时间太久了。八十多分钟才送达。,2，我拿到后开吃，是冷的。面饼冷下来，口感很差，里边卷的馅料是什么飘香肘子卷（套餐），不说飘香了，一粒粒冷猪肉直往下掉。,3，我勒个去。第一次点，上了个当。"
0,不是特别好吃。没有什么味道、
0,味道不错，但是送餐第一次十一点45送的，我们定了4份，只送了一份，剩下的三份是12点10分送的
0,太慢了！东西都凉了！起送价还涨了，很多的套餐都不能送因为没有到起送价。
0,口味一般吧，感觉饼不是很新鲜。吃不太习惯。
0,肘子卷肥肉好多......
0,袋子里洒了一堆汤汁。。。说11点半以后送到，结果11点10分都不到就送来了，问原因，说是这边送得多，顺手就送来了，要是这样干嘛还要写送达时间？有意义么？
0,"是要放假了吗？吃了很多次这次最糟糕,送货慢,派软塌塌直接没法吃,丢掉了。披萨皮全是汤泡软了,没食欲。老板这样可掉粉了"
0,"实在是。,太慢了"
0,"太慢了！预计12:15到达！晚了一个多小时,没有任何回复！差评！！！！"
0,还可以吧，挺实惠的价格。。。
0,没见过这么小的九寸披萨。量了一下。22厘米。跟6寸有什么区别
0,没有收到货，该退款的吧
0,卤打的还行，囊质量差了点儿，配送比计划晚了一个多小时，严重不满意。
0,知道送餐用了多长时间吗？两个多小时，亲，想饿死我是吧！
0,"为何送来四盒,两盒都没煮熟,肉是生的是要让我家人吃坏肚子吗？"
0,"都什么啊,这么难吃吃,醉了"
0,，，，饭有腐味肉臭，这彭伟这jb傻缺智障送餐员呢，缺德得很，嫁给女的没人要的，吓死了吧，懂么女的取。饭馆啊，我感觉是不想退才说找不到按钮，也是傻的缘故，不过我用灵气把他们变聪明了。女天机星进驻
0,两个餐盒为什么收四块？烤鸡翅是剩的么？！
0,汤直接装塑料袋里了，我想问问我该如何倒进盆里？
0,死虾，味道淡
0,太特么难吃了，豆干里的俺村蛋都硬的
0,过完春节第一次用百度外卖，下单时写了凉皮不要辣结果放了辣椒，点了两份食物给了一双筷子，这外卖送的，除了涨价了没什么区别
0,火腿鸡蛋饼，看到鸡蛋了，没看到火腿在哪？
0,一点都不辣
0,送餐员太差！慢！餐凉！不送上楼！态度不好！！
0,骑士漏送了煎饼；店家的面和抄手咸得要死；双差评！
0,不要总是弄一些华而不实的东西，送来的餐都是凉的。扁豆都不熟，不知道扁豆不熟会有毒吗！！套餐里写的是姜枣茶，送来的却是豆浆！
0,为了送货上门，他为了节省时间，小炒肉都是辣椒，我宁愿你都是芹菜！比第一次吃差远了！
0,慢，早餐吃成午餐
0,我的热饮呢？少送了一个什么时候来
0,"预计送达时间是12:18,晚了半个多小时才送来,还跟我说天冷都慢,由于饿,想着外送员也不容易,就把餐领了,回来打开一看,煎饼都凉了不说,鸡肉煎饼里的酱汁流的到处都是,把所有吃的弄的都黏糊糊的,薄脆也都烂掉了化了,打店里电话都没人接,太差劲了,再也不买他家东西了,同时叫的麻辣烫百度提前十分钟送到的还是烫的,差距！！！"
0,八点半下的早餐订单，10:50才送到！！还让不让人吃早餐了？！体验过慢的，没有体验过这么慢的配送服务！
0,使劲催还一个半小时才送到，煎饼和豆浆都凉了
0,"客服电话完全打不通,两个小时才送来,早饭变午饭,没见过这么过分的,再也不会定了！"
0,太他妈的慢了，早餐送过来吃成了中午饭，真够可以的
0,除了豆浆，所有煎饼都已经糊成一个扁得粘的东西，酱和辣味不搭，简直破坏了煎饼所有的口感。一个多小时都送不到，也是醉了。再也不买第二回，街边五块钱比这里好太多。
0,配送太慢，很差！
0,"去你大爷,送的晚,电话不接,接了屁用没有,做毛服务业"
0,"煎饼都凉了,全压瘪了,豆腐脑也没有店里好吃,薏米水还可以,但是没拿管。。。"
0,"外卖员太差劲了。,速度慢，,豆浆还没给我。"
0,我只能说，皇太吉太不要脸了，7点下单，8点50送到。还自己确认物流在7点40送达。奇差无比
0,"等了一个半小时,菜都是凉的！"
0,煎饼巨难吃，我吃了一口果断丢了。水果盒是7颗新鲜桂圆和8个新鲜圣母果，12元，感觉小贵！
0,主要是速度慢得，没法吐槽了
0,豆腐脑不给勺子。
0,一个煎饼果子加上品牌价格就飙升好几倍
0,"很不开心！点的一个包菜粉丝卷和小炒肉卷,tm给我送来的是土豆肉丝卷和土豆丝卷,非常想骂人"
0,"什么玩意儿，足足等了一小时，订单显示送到，其实根本没到,送餐太差,！"
0,那个水果饮料，看着都恶心，上边漂着一层泡沫，一口没喝。送餐的只送到大门，自己取得。为啥你家送餐的都这么吊。
0,"难吃,不给发票"
0,味道还行，配送太慢
0,外卖速度太慢，由店家自己送的，而非通过百度外卖。送到的时候煎饼都凉了，而且也疲塌了，耗时90分钟，该店距离我家不到1公里，送餐速度慢成这样。也吃不出煎饼有多好吃。也就是百度卖外的活动还算优惠，其他没什么好的。以后不再买了。
0,一切都是那么的差，等了两个小时才送到，煎饼都凉了，又硬又难吃，客服电话没人接，送到了还找各种借口，百度外卖上体验最差的一次！
0,越来越差，越来越差，虽然写了也没人在乎没人看但还是要写，等了一个多小时，订单莫名其妙就被完成了，可是我的饭呢？饭呢？饭呢？？？受不了？搞个毛线互联网+啊，送餐员也是叼着烟一副屌样，呸
0,"差评！差评！差评！,完全不按照送餐预约时间送，自己什么时候方便就什么时候来。要是这样送餐还定送餐时间有什么意义吗？,太差了！"
0,越来越不好吃了
0,"我东西都没收到怎么就订单完成了,商家太不负责了啊！"
0,这次的鸡柳蔬菜煎饼真心不好吃～我记得第一次吃他家的鸡柳也是别人推荐的～很好吃～这次的鸡柳就等于是面疙瘩～
0,"到现在了还送不来,电话也没人接,我是在评论8月14日的订单"
0,饼子夹油条。。橙汁是粉冲的9块。。
0,晚了足足有20多分钟…不催也没电话
0,红油抄手所有的红油都在盒子外面！煎饼也是包装纸袋开口朝下，三分之一煎饼倒扣在外卖袋中！咱能包装时认真点么？
0,备注了11：30送到，又提前半个多小时就送来了
0,送餐晚了半个小时，也没报价。东西都洒了。
0,还没收到！根本联系不上！
0,已经二小时了还未送到饿坏了。
0,"拜托三小时了,不要了"
0,没发票干嘛还说能开发票
0,送货时间太长！！！
0,确实不杂好吃呢
0,好难吃，感觉酸了
0,垃圾的无话可说了，昨天定的，没有送，打电话没人接，第二天打电话也联系不上
0,送的太慢了1个半小时
0,多等了半个多小时才送到
0,一贯的严重迟到，而且订的南瓜羹没有见到，只能事后补送
0,口味还可以，就是送餐太慢。离着挺近的，结果等了1个多小时。
0,没给我可乐
0,差评，真的不是想吐槽。我也是个差不多就行的人，不过这个也差太多了。订单100多分钟才送到，期间多次打电话催促回应也只是催单，这也就算了，说好的不要葱花香菜等100分钟送来的还是带的，而且送来以后煎饼都软了。我平时差不多的都是给满分，但今天这种情况真是得吐槽一下了。
0,下单很早，送的慢，不过快递员也很辛苦，但是不要葱还是有葱
0,等了一个半小时…实在送的太久了
0,送餐太慢，煎饼都蔫了
